User NSID,score,pid,matched_aid
78309943@N08,4.1974497,258,88
78309943@N08,4.0516343,258,88
78309943@N08,4.4730215,949,88
78309943@N08,4.9476194,281,88
78309943@N08,4.440015,269,88
78309943@N08,4.1449337,258,88
78309943@N08,4.4521694,281,88
78309943@N08,4.9687366,434,88
78309943@N08,3.935421,258,88
78309943@N08,4.7067575,1077,88
78309943@N08,4.7484536,222,88
78309943@N08,4.128768,258,88
78309943@N08,4.6860247,258,88
78309943@N08,4.9077187,258,88
78309943@N08,4.6893783,140,44
78309943@N08,4.8357725,281,88
78309943@N08,4.298044,949,88
78366600@N00,4.506221,171,62
78366600@N00,4.717287,315,66
78366600@N00,4.5623903,171,62
78366600@N00,4.2109756,48,60
78366600@N00,5.4981523,171,62
78366600@N00,4.764279,171,62
78366600@N00,4.5848265,315,66
7860289@N06,4.987134,368,76
78621864@N00,5.726493,107,30
78813984@N00,5.1604104,151,68
78813984@N00,4.688508,605,13
78813984@N00,4.7760706,20,43
78813984@N00,4.5596304,166,62
78813984@N00,4.418317,12,43
78813984@N00,4.5488524,151,68
7894174@N02,4.959363,9,43
79116913@N00,4.6399355,1209,0
79116913@N00,4.9643526,1210,0
79229619@N00,4.8323636,435,52
79229619@N00,4.2291718,1011,88
79229619@N00,5.0802364,603,13
79229619@N00,4.3350205,189,63, 64
79229619@N00,4.5072246,258,88
79229619@N00,4.4411716,173,62
79229619@N00,4.9249344,295,64
79229619@N00,4.801735,188,88
79229619@N00,4.665939,603,13
79229619@N00,5.0539045,293,72
79229619@N00,4.0197678,1011,88
79229619@N00,3.8215194,1011,88
79229619@N00,4.1007833,608,10, 13
79229619@N00,4.946082,303,72
79229619@N00,4.794405,603,13
79229619@N00,4.967533,295,64
79229619@N00,4.4095573,1011,88
79229619@N00,3.8736207,188,88
79229619@N00,4.5485077,595,10, 13, 20
79229619@N00,4.979228,435,52
79229619@N00,4.697507,303,72
79229619@N00,4.861088,59,58
79229619@N00,3.9276009,1011,88
79229619@N00,4.9094505,59,58
79229619@N00,4.9156785,603,13
79229619@N00,4.309184,610,10, 13
79229619@N00,4.581627,626,10
79229619@N00,3.9851236,607,10, 13
79229619@N00,4.693227,435,52
79258069@N04,4.9984694,435,52
7933476@N06,5.519377,151,68
7933476@N06,5.062963,327,70
7933476@N06,5.3586607,151,68
7933476@N06,5.596318,151,68
7933476@N06,5.079474,322,70
7933476@N06,4.7165956,155,68
7933476@N06,4.1862154,126,30
7933476@N06,5.13844,104,30
7933476@N06,5.815626,104,30
7933476@N06,4.6567087,322,70
7933476@N06,5.5287185,133,30
7933476@N06,5.318924,151,68
7938381@N06,4.871839,18,43
7938381@N06,4.9935775,18,43
7938381@N06,5.063696,18,43
7938381@N06,4.885172,18,43
7938381@N06,4.9286942,18,43
7938381@N06,4.7228937,18,43
7938381@N06,4.6621923,18,43
7938381@N06,4.0482035,18,43
7938381@N06,4.7990527,18,43
7938381@N06,5.000306,18,43
7938381@N06,4.3950076,18,43
7938381@N06,4.898797,18,43
7938381@N06,4.435832,18,43
7938381@N06,4.8360214,18,43
7938381@N06,4.5516105,18,43
7938381@N06,4.489834,18,43
7938381@N06,4.706055,18,43
7938381@N06,4.532007,18,43
7938381@N06,4.269579,18,43
7938381@N06,4.521287,18,43
7938381@N06,5.310607,18,43
7938381@N06,4.565982,18,43
7938381@N06,4.4821243,18,43
7938381@N06,4.3335743,18,43
7938381@N06,4.685763,18,43
7938381@N06,5.415688,18,43
7938381@N06,4.8078213,18,43
7938381@N06,4.7235746,18,43
7938381@N06,4.296393,18,43
7938381@N06,4.358327,18,43
7938381@N06,4.5546026,18,43
7938381@N06,4.455518,18,43
7938381@N06,4.82746,18,43
7938381@N06,4.646901,18,43
7938381@N06,4.9564724,18,43
7938381@N06,4.7704782,18,43
7938381@N06,4.367849,18,43
7938381@N06,4.942531,18,43
7938381@N06,6.1112413,18,43
7938381@N06,4.1218686,18,43
7938381@N06,4.754244,18,43
7938381@N06,4.4825153,18,43
7938381@N06,4.95438,18,43
7938381@N06,4.6290326,18,43
7938381@N06,4.5908275,18,43
7938381@N06,4.771254,18,43
7938381@N06,5.082134,18,43
7938381@N06,4.8099246,18,43
7938381@N06,4.4172893,18,43
7938381@N06,4.3855367,18,43
7938381@N06,4.4791822,18,43
7938381@N06,4.9691086,18,43
7938381@N06,5.2320757,18,43
7938381@N06,4.379353,18,43
7938381@N06,4.8370953,18,43
7938381@N06,4.2412977,18,43
7938381@N06,5.30277,18,43
7938381@N06,4.594972,18,43
7938381@N06,4.1193504,18,43
7938381@N06,4.247802,18,43
7938381@N06,4.321698,18,43
7938381@N06,4.579302,18,43
7938381@N06,5.0011363,18,43
7938381@N06,4.454012,18,43
7938381@N06,4.9769516,18,43
7938381@N06,5.088625,18,43
7938381@N06,4.745154,18,43
7938381@N06,4.0671744,18,43
7938381@N06,4.347602,18,43
7938381@N06,4.6319413,18,43
7938381@N06,4.5910053,18,43
7938381@N06,4.1867085,18,43
7938381@N06,4.345532,18,43
7938381@N06,5.025278,18,43
7938381@N06,4.969007,18,43
7938381@N06,4.162895,18,43
7938381@N06,4.371275,18,43
7938381@N06,4.9156814,18,43
7938381@N06,4.125293,18,43
7938381@N06,4.939665,18,43
7938381@N06,4.8009014,18,43
7938381@N06,4.5739136,18,43
7938381@N06,5.1813397,18,43
7938381@N06,5.1681437,18,43
7938381@N06,4.6243963,18,43
7938381@N06,4.79419,18,43
7938381@N06,4.3296328,18,43
7938381@N06,5.0223503,18,43
7938381@N06,4.95158,18,43
7938381@N06,4.7416134,18,43
7938381@N06,5.1458545,18,43
7938381@N06,4.427662,18,43
7938381@N06,4.922654,18,43
7938381@N06,4.593116,18,43
7938381@N06,4.6829214,18,43
7938381@N06,4.960984,18,43
7938381@N06,4.300046,18,43
7938381@N06,4.6284065,18,43
7938381@N06,4.619265,18,43
7938381@N06,4.669368,18,43
7938381@N06,4.6636143,18,43
7938381@N06,4.78978,18,43
7938381@N06,4.356242,18,43
7938381@N06,4.6723604,18,43
7938381@N06,4.646103,18,43
7938381@N06,4.7138224,18,43
7938381@N06,4.369833,18,43
7938381@N06,4.78863,18,43
7938381@N06,4.6748953,18,43
7938381@N06,5.0569835,18,43
7938381@N06,4.4512506,18,43
7938381@N06,4.679841,18,43
7938381@N06,4.3002443,18,43
7938381@N06,4.6421337,18,43
7938381@N06,4.961481,18,43
7938381@N06,4.8734317,18,43
7938381@N06,4.705025,18,43
7938381@N06,5.071521,18,43
7938381@N06,4.791657,18,43
7938381@N06,5.032165,18,43
7938381@N06,4.840914,18,43
7938381@N06,5.7740684,18,43
7938381@N06,5.070588,18,43
7938381@N06,4.4282722,18,43
7938381@N06,4.711368,18,43
7938381@N06,4.1748676,18,43
7938381@N06,4.7956676,18,43
7938381@N06,5.0007963,18,43
7938381@N06,4.5198474,18,43
7938381@N06,3.9713922,18,43
7938381@N06,4.963483,18,43
7938381@N06,4.7868805,18,43
7938381@N06,4.70805,18,43
7938381@N06,4.7971354,18,43
7938381@N06,4.588416,18,43
7938381@N06,4.6545944,18,43
7938381@N06,5.1370316,18,43
7938381@N06,4.53899,18,43
7938381@N06,4.624998,18,43
7938381@N06,4.5690193,18,43
7938381@N06,4.739357,18,43
7938381@N06,5.0760765,18,43
7938381@N06,4.708157,18,43
7938381@N06,4.9194856,18,43
7938381@N06,4.2908835,18,43
7938381@N06,4.404976,18,43
7938381@N06,4.0855503,18,43
7938381@N06,5.083778,18,43
7938381@N06,4.5965176,18,43
7938381@N06,5.62151,18,43
7938381@N06,4.937843,18,43
7938381@N06,5.222035,18,43
7938381@N06,4.5357633,18,43
7938381@N06,4.418835,18,43
7938381@N06,5.082699,18,43
7938381@N06,4.824868,18,43
7938381@N06,4.321698,18,43
7938381@N06,4.888247,18,43
7938381@N06,4.537284,18,43
7938381@N06,4.862092,18,43
7938381@N06,4.8680677,18,43
7938381@N06,4.6801157,18,43
7938381@N06,5.008299,18,43
7938381@N06,4.6762824,18,43
7938381@N06,4.997251,18,43
7938381@N06,4.6754384,18,43
7938381@N06,5.1066236,18,43
7938381@N06,4.726999,18,43
7938381@N06,5.0617647,18,43
7938381@N06,5.2167683,18,43
7938381@N06,4.4786444,18,43
7938381@N06,4.426794,18,43
7938381@N06,4.2859583,18,43
7938381@N06,5.021701,18,43
7938381@N06,4.782985,18,43
7938381@N06,4.514856,18,43
7938381@N06,4.6704345,18,43
7938381@N06,5.0402184,18,43
7938381@N06,4.77479,18,43
7938381@N06,4.4395466,18,43
7938381@N06,4.1984673,18,43
7938381@N06,4.4756927,18,43
7938381@N06,4.8238792,18,43
7938381@N06,4.967282,18,43
7938381@N06,4.717612,18,43
7938381@N06,4.6864486,18,43
7938381@N06,4.662273,18,43
7938381@N06,5.0432568,18,43
7938381@N06,4.288645,18,43
7938381@N06,5.470066,18,43
7938381@N06,4.391408,18,43
7938381@N06,4.5425267,18,43
7938381@N06,4.7084846,18,43
7938381@N06,4.442964,18,43
7938381@N06,4.471544,18,43
7938381@N06,4.547673,18,43
7938381@N06,5.0209484,18,43
7938381@N06,4.778157,18,43
7938381@N06,5.1302805,18,43
7938381@N06,4.437372,18,43
7938381@N06,4.9590898,18,43
7938381@N06,4.511608,18,43
7938381@N06,4.562728,18,43
7938381@N06,4.7102976,18,43
7938381@N06,4.4537597,18,43
7938381@N06,4.483838,18,43
7938381@N06,5.4672937,18,43
7938381@N06,4.768621,18,43
7938381@N06,4.75165,18,43
7938381@N06,4.97262,18,43
7938381@N06,4.8906174,18,43
7938381@N06,5.510533,18,43
7938381@N06,4.7736135,18,43
7938381@N06,4.426262,18,43
7938381@N06,4.7950754,18,43
7938381@N06,4.718444,18,43
7938381@N06,4.072897,18,43
7938381@N06,5.2783,18,43
7938381@N06,4.5774755,18,43
7938381@N06,4.8652883,18,43
7938381@N06,4.46288,18,43
7938381@N06,4.203763,18,43
7938381@N06,4.6393003,18,43
7938381@N06,5.3806796,18,43
7938381@N06,4.7617617,18,43
7938381@N06,4.2407675,18,43
7938381@N06,4.595913,18,43
7938381@N06,4.2979183,18,43
7938381@N06,4.9398937,18,43
7938381@N06,5.7416773,18,43
7938381@N06,4.5711703,18,43
7938381@N06,4.677826,18,43
7938381@N06,4.2200193,18,43
7938381@N06,4.352845,18,43
7938381@N06,4.580317,18,43
7938381@N06,4.689327,18,43
7938381@N06,4.5796003,18,43
7938381@N06,4.8662176,18,43
7938381@N06,4.8132195,18,43
7938381@N06,4.9956684,18,43
7938381@N06,5.237669,18,43
7938381@N06,5.2473726,18,43
7938381@N06,5.161775,18,43
7938381@N06,5.2555704,18,43
7938381@N06,4.70525,18,43
7938381@N06,5.1227417,18,43
7938381@N06,4.908886,18,43
7938381@N06,4.637768,18,43
7938381@N06,4.789297,18,43
7938381@N06,5.2865963,18,43
7938381@N06,4.3067284,18,43
7938381@N06,4.491092,18,43
7938381@N06,5.323432,18,43
7938381@N06,4.7790747,18,43
7938381@N06,4.7759433,18,43
7938381@N06,4.349549,18,43
7938381@N06,4.7858233,18,43
7938381@N06,4.6659756,18,43
7938381@N06,4.356156,18,43
7938381@N06,4.613839,18,43
7938381@N06,5.2065845,18,43
7938381@N06,4.18346,18,43
7938381@N06,4.7667694,18,43
7938381@N06,4.4502344,18,43
7938381@N06,5.0398602,18,43
7938381@N06,4.755657,18,43
7938381@N06,4.6264324,18,43
7938381@N06,4.587387,18,43
7938381@N06,4.636843,18,43
7938381@N06,5.0557404,18,43
7938381@N06,4.8776455,18,43
7938381@N06,4.8597755,18,43
7938381@N06,4.019802,18,43
7938381@N06,4.9672937,18,43
7938381@N06,5.0314426,18,43
7938381@N06,4.6001763,18,43
7938381@N06,4.6869507,18,43
7938381@N06,4.861914,18,43
7938381@N06,4.8404045,18,43
7938381@N06,4.8647156,18,43
7938381@N06,5.180283,18,43
7938381@N06,4.386954,18,43
7938381@N06,4.6391764,18,43
7938381@N06,4.3752613,18,43
7938381@N06,4.5096474,18,43
7938381@N06,4.015815,18,43
7938381@N06,5.0806327,18,43
7938381@N06,5.0019593,18,43
7938381@N06,4.899417,18,43
7938381@N06,4.8122296,18,43
7938381@N06,4.605935,18,43
7938381@N06,4.5511017,18,43
7938381@N06,4.440777,18,43
7938381@N06,4.749234,18,43
7938381@N06,4.7287683,18,43
7938381@N06,4.7353563,18,43
7938381@N06,4.4629555,18,43
7938381@N06,4.566509,18,43
7938381@N06,4.677745,18,43
7938381@N06,4.6231265,18,43
7938381@N06,4.7291536,18,43
7938381@N06,4.769146,18,43
7938381@N06,4.5936737,18,43
7938381@N06,4.510073,18,43
7938381@N06,4.9359674,18,43
7938381@N06,4.7533836,18,43
7938381@N06,4.358927,18,43
7938381@N06,4.574316,18,43
7938381@N06,4.500291,18,43
7938381@N06,5.0562487,18,43
7938381@N06,4.714263,18,43
7938381@N06,4.988448,18,43
7938381@N06,4.7254047,18,43
7938381@N06,4.5662413,18,43
7938381@N06,5.683297,18,43
7938381@N06,4.969838,18,43
7938381@N06,4.9968853,18,43
7938381@N06,4.3830643,18,43
7938381@N06,4.321574,18,43
7938381@N06,4.632531,18,43
7938381@N06,4.746207,18,43
7938381@N06,4.3126817,18,43
7938381@N06,4.6828213,18,43
7938381@N06,4.3323298,18,43
7938381@N06,4.7773013,18,43
7938381@N06,4.5632153,18,43
7938381@N06,4.0417385,18,43
7938381@N06,4.277684,18,43
7938381@N06,4.36409,18,43
7938381@N06,4.1400485,18,43
7938381@N06,4.612008,18,43
7938381@N06,4.2238665,18,43
7938381@N06,4.3522468,18,43
7938381@N06,4.244125,18,43
7938381@N06,4.704341,18,43
7938381@N06,4.619241,18,43
7938381@N06,4.9754376,18,43
7938381@N06,4.6235533,18,43
7938381@N06,4.683183,18,43
7938381@N06,5.101037,18,43
7938381@N06,4.9360356,18,43
7938381@N06,4.8557286,18,43
7938381@N06,4.3746886,18,43
7938381@N06,4.5927877,18,43
7938381@N06,4.7381444,18,43
7938381@N06,5.0467577,18,43
7938381@N06,4.735055,18,43
7938381@N06,4.4305286,18,43
7938381@N06,4.362321,18,43
7938381@N06,4.357074,18,43
7938381@N06,4.878837,18,43
7938381@N06,4.548411,18,43
7938381@N06,5.7800455,18,43
7938381@N06,4.8853292,18,43
7938381@N06,4.5543156,18,43
7938381@N06,4.314116,18,43
7938381@N06,4.379287,18,43
7938381@N06,4.1859694,18,43
7938381@N06,4.7056327,18,43
7938381@N06,4.5592937,18,43
7938381@N06,4.922382,18,43
7938381@N06,5.149868,18,43
7938381@N06,4.337839,18,43
7938381@N06,4.607908,18,43
7938381@N06,4.3115864,18,43
7938381@N06,4.606399,18,43
7938381@N06,4.7392635,18,43
7938381@N06,4.95232,18,43
7938381@N06,4.818481,18,43
7938381@N06,5.1979737,18,43
7938381@N06,4.7733183,18,43
7938381@N06,5.070388,18,43
7938381@N06,4.6889935,18,43
7938381@N06,4.3923664,18,43
7938381@N06,4.6085896,18,43
7938381@N06,4.0135994,18,43
7938381@N06,4.9140263,18,43
7938381@N06,4.3717556,18,43
7938381@N06,4.2863293,18,43
7938381@N06,4.3552017,18,43
7938381@N06,4.8757124,18,43
7938381@N06,4.619684,18,43
7938381@N06,4.5651617,18,43
7938381@N06,4.4028807,18,43
7938381@N06,4.5505886,18,43
7938381@N06,5.1588593,18,43
7938381@N06,4.6458836,18,43
7938381@N06,4.7169123,18,43
7938381@N06,4.477372,18,43
7938381@N06,4.805522,18,43
7938381@N06,4.7676463,18,43
7938381@N06,5.1557198,18,43
7938381@N06,4.5520334,18,43
7938381@N06,4.832839,18,43
7938381@N06,4.5773964,18,43
7938381@N06,4.984456,18,43
7938381@N06,4.557721,18,43
7938381@N06,4.7350283,18,43
7938381@N06,4.5559607,18,43
7938381@N06,4.9093447,18,43
7938381@N06,4.9278045,18,43
7938381@N06,4.6726213,18,43
7938381@N06,4.6953306,18,43
7938381@N06,4.2005444,18,43
7938381@N06,4.0883846,18,43
7938381@N06,4.799888,18,43
7938381@N06,4.640275,18,43
7938381@N06,4.4115376,18,43
7938381@N06,4.9577813,18,43
7938381@N06,4.8266764,18,43
7938381@N06,4.7609873,18,43
7938381@N06,5.0068817,18,43
7938381@N06,4.39592,18,43
7938381@N06,4.7794695,18,43
7938381@N06,4.3282785,18,43
7938381@N06,4.8301935,18,43
7938381@N06,4.9346,18,43
7938381@N06,4.950551,18,43
7938381@N06,4.9289274,18,43
7938381@N06,4.5638914,18,43
7938381@N06,4.960972,18,43
7938381@N06,4.6665764,18,43
7938381@N06,5.03339,18,43
7938381@N06,5.1321735,18,43
7938381@N06,5.7067566,18,43
7938381@N06,4.283634,18,43
7938381@N06,4.2694373,18,43
7938381@N06,4.37811,18,43
7938381@N06,4.894149,18,43
7938381@N06,4.8888316,18,43
7938381@N06,4.5530562,18,43
7938381@N06,4.500449,18,43
7938381@N06,5.371647,18,43
7938381@N06,4.610286,18,43
7938381@N06,4.7002974,18,43
7938381@N06,4.6642814,18,43
7938381@N06,4.7663493,18,43
7938381@N06,4.7214794,18,43
7938381@N06,4.4297256,18,43
7938381@N06,4.5992775,18,43
7938381@N06,4.494362,18,43
7938381@N06,4.532365,18,43
7938381@N06,5.7397046,18,43
7938381@N06,4.989229,18,43
7938381@N06,5.372081,18,43
7938381@N06,4.923456,18,43
7938381@N06,4.380504,18,43
7938381@N06,4.923511,18,43
7938381@N06,4.370666,18,43
7938381@N06,4.713445,18,43
7938381@N06,4.6067333,18,43
7938381@N06,4.4638867,18,43
7938381@N06,5.065247,18,43
7938381@N06,4.668743,18,43
7938381@N06,4.6020303,18,43
7938381@N06,4.701671,18,43
7938381@N06,5.1336923,18,43
7938381@N06,4.414755,18,43
7938381@N06,4.373298,18,43
7938381@N06,4.5138,18,43
7938381@N06,4.5083265,18,43
7938381@N06,4.565013,18,43
7938381@N06,4.7574177,18,43
7938381@N06,4.2001743,18,43
7938381@N06,5.5680013,18,43
7938381@N06,4.6300898,18,43
7938381@N06,5.0291996,18,43
7938381@N06,4.9497137,18,43
7938381@N06,4.990593,18,43
7938381@N06,4.9155436,18,43
7938381@N06,4.452487,18,43
7938381@N06,4.852051,18,43
7938381@N06,4.4886656,18,43
7938381@N06,4.809291,18,43
7938381@N06,4.682726,18,43
7938381@N06,5.380387,18,43
7938381@N06,4.2312794,18,43
7938381@N06,4.9296484,18,43
7938381@N06,4.7432375,18,43
7938381@N06,4.3874693,18,43
7938381@N06,4.489931,18,43
7938381@N06,4.5421543,18,43
7938381@N06,5.118398,18,43
7938381@N06,4.8552027,18,43
7938381@N06,5.455832,18,43
7938381@N06,4.7044992,18,43
7938381@N06,5.318198,18,43
7938381@N06,4.3445997,18,43
7938381@N06,4.5654383,18,43
7938381@N06,5.067225,18,43
7938381@N06,4.251048,18,43
7938381@N06,4.7458806,18,43
7938381@N06,5.4714355,18,43
7938381@N06,4.544368,18,43
7938381@N06,4.6626387,18,43
7938381@N06,4.366992,18,43
7938381@N06,5.452344,18,43
7938381@N06,4.2747765,18,43
7938381@N06,6.3890324,18,43
7938381@N06,4.869999,18,43
7938381@N06,4.7765617,18,43
7938381@N06,4.6480985,18,43
7938381@N06,4.6999683,18,43
7938381@N06,5.0565376,18,43
7938381@N06,4.372285,18,43
7938381@N06,5.1557117,18,43
7938381@N06,4.2035685,18,43
7938381@N06,3.9699223,18,43
7938381@N06,4.4182367,18,43
7938381@N06,4.436841,18,43
7938381@N06,4.6844597,18,43
7938381@N06,4.412648,18,43
7938381@N06,4.879441,18,43
7938381@N06,5.583492,18,43
7938381@N06,4.9563775,18,43
7938381@N06,4.5404987,18,43
7938381@N06,4.5395107,18,43
7938381@N06,4.553384,18,43
7938381@N06,4.747838,18,43
7938381@N06,4.4914775,18,43
7938381@N06,4.687607,18,43
7938381@N06,5.361071,18,43
7938381@N06,4.411569,18,43
7938381@N06,5.0586305,18,43
7938381@N06,4.9026904,18,43
7938381@N06,5.240597,18,43
7938381@N06,4.9213247,18,43
7938381@N06,4.4758577,18,43
7938381@N06,4.7367425,18,43
7938381@N06,4.5625076,18,43
7938381@N06,4.4697695,18,43
7938381@N06,5.0266476,18,43
7938381@N06,4.9992056,18,43
7938381@N06,4.72933,18,43
7938381@N06,4.614188,18,43
7938381@N06,4.5513177,18,43
7938381@N06,4.7829256,18,43
7938381@N06,4.656976,18,43
7938381@N06,4.767791,18,43
7938381@N06,4.729564,18,43
7938381@N06,4.519866,18,43
7938381@N06,5.182832,18,43
7938381@N06,4.8545494,18,43
7938381@N06,4.8988156,18,43
7938381@N06,4.916049,18,43
7938381@N06,4.687411,18,43
7938381@N06,4.956258,18,43
7938381@N06,5.6716967,18,43
7938381@N06,4.4697933,18,43
79446517@N00,4.609639,433,88
79446517@N00,5.381907,433,88
79446517@N00,4.344658,433,88
79446517@N00,4.6630526,433,88
79578372@N00,4.775523,564,16, 20
79578372@N00,5.657731,1118,32
79578372@N00,5.491089,604,15
79578372@N00,5.3739676,617,10, 20
79578372@N00,5.347599,1118,32
79958256@N00,4.4319677,1122,23
79958256@N00,4.6445227,1122,23
79958256@N00,4.1760273,353,76
79958256@N00,4.515541,9,43
79958256@N00,4.8303423,296,72
79958256@N00,4.683199,1122,23
79958256@N00,4.424521,9,43
79958256@N00,4.1403494,9,43
79958256@N00,4.7255077,353,76
79958256@N00,4.497566,353,76
79958256@N00,5.016856,353,76
79958256@N00,4.6436176,9,43
79958256@N00,4.355294,9,43
79958256@N00,4.1480236,353,76
79958256@N00,4.6754904,293,72
79958256@N00,4.550748,9,43
79958256@N00,5.0257573,1122,23
79958256@N00,4.5680776,9,43
79958256@N00,4.942152,1122,23
79958256@N00,4.773324,296,72
79958256@N00,4.8501554,353,76
79958256@N00,4.4769115,353,76
79958256@N00,4.071965,296,72
79958256@N00,4.360057,1122,23
79958256@N00,4.6041017,1122,23
79958256@N00,4.605431,9,43
79958256@N00,4.9278097,1122,23
79958256@N00,4.340838,419,79
79958256@N00,4.907153,353,76
79958256@N00,5.0403967,9,43
79958256@N00,4.724064,9,43
79958256@N00,4.2548113,353,76
79958256@N00,5.3782454,9,43
79958256@N00,4.7072997,353,76
79958256@N00,4.7487392,9,43
79958256@N00,4.5045166,353,76
79958256@N00,4.6237803,353,76
79958256@N00,3.3249495,293,72
79958256@N00,4.4709754,353,76
79958256@N00,4.683028,9,43
79958256@N00,4.4525595,353,76
79958256@N00,4.9546638,353,76
79958256@N00,5.167536,353,76
79958256@N00,5.13292,1122,23
79958256@N00,4.537321,353,76
79958256@N00,4.8804245,353,76
79958256@N00,4.357458,9,43
79958256@N00,4.9702263,353,76
79958256@N00,4.71817,9,43
79958256@N00,4.798121,419,79
79958256@N00,4.741188,293,72
79958256@N00,3.9257076,1122,23
79958256@N00,4.6933527,296,72
79958256@N00,5.055376,9,43
79958256@N00,4.7985845,353,76
79958256@N00,4.9822826,9,43
79958256@N00,5.034626,1122,23
79958256@N00,4.566618,353,76
79958256@N00,4.8950505,353,76
79958256@N00,4.4136205,1122,23
79958256@N00,5.1142187,353,76
79958256@N00,4.8827224,353,76
79958256@N00,5.104138,1122,23
79958256@N00,4.3104863,9,43
79958256@N00,4.860156,1122,23
79958256@N00,4.6402626,1122,23
79958256@N00,4.585794,9,43
79958256@N00,5.0084596,353,76
79958256@N00,4.8004136,9,43
79958256@N00,4.8970156,9,43
79958256@N00,4.9298253,1122,23
79958256@N00,4.351769,293,72
79958256@N00,4.6995764,353,76
79958256@N00,4.29771,9,43
79958256@N00,4.641383,353,76
79958256@N00,4.898689,9,43
79958256@N00,4.619316,353,76
79958256@N00,4.487193,353,76
79958256@N00,4.664989,353,76
79958256@N00,5.0677705,353,76
79958256@N00,4.492538,353,76
79958256@N00,4.9080787,9,43
79958256@N00,4.6673675,353,76
79958256@N00,4.8041787,353,76
79958256@N00,4.5938015,296,72
79958256@N00,4.9580784,353,76
79958256@N00,4.7152615,293,72
79958256@N00,4.8043537,1122,23
79958256@N00,4.955889,1122,23
79958256@N00,4.605692,9,43
79958256@N00,5.637328,1122,23
79958256@N00,4.08404,296,72
79958256@N00,4.326749,293,72
79958256@N00,4.4885883,296,72
79958256@N00,4.365576,296,72
79958256@N00,4.949132,353,76
79958256@N00,5.3282886,9,43
79958256@N00,5.034663,9,43
79958256@N00,4.750231,1122,23
79958256@N00,4.4368806,296,72
79958256@N00,4.5548205,1122,23
79958256@N00,5.1856737,353,76
79958256@N00,4.865058,1122,23
79958256@N00,4.451543,9,43
79958256@N00,4.6636295,9,43
79958256@N00,4.900518,353,76
79958256@N00,4.1783295,293,72
79958256@N00,4.895396,353,76
79958256@N00,5.2552757,9,43
79958256@N00,4.6177497,419,79
79958256@N00,4.730774,353,76
79958256@N00,5.3060946,353,76
79958256@N00,4.5750923,9,43
79958256@N00,4.4054184,9,43
79958256@N00,4.778425,9,43
79958256@N00,3.6417823,419,79
79958256@N00,4.358363,353,76
79958256@N00,4.6452103,353,76
79958256@N00,4.7291403,419,79
79958256@N00,4.6870437,1122,23
79958256@N00,4.38789,1122,23
79958256@N00,4.541319,9,43
79958256@N00,4.7580924,293,72
79958256@N00,5.0840893,296,72
79958256@N00,5.039261,9,43
79958256@N00,3.8833852,353,76
79958256@N00,4.0648065,293,72
79958256@N00,4.973839,1122,23
79958256@N00,5.0632944,9,43
79958256@N00,5.197237,9,43
79958256@N00,4.9976892,353,76
79958256@N00,4.325268,353,76
79958256@N00,4.739214,1122,23
79958256@N00,4.451967,296,72
79958256@N00,5.706815,353,76
79958256@N00,4.6206365,353,76
79958256@N00,4.374888,9,43
79958256@N00,4.8374467,1122,23
79958256@N00,4.457062,419,79
79958256@N00,5.0968456,353,76
79958256@N00,4.7661915,353,76
79958256@N00,4.2647457,293,72
79958256@N00,5.1939783,9,43
79958256@N00,4.6660147,353,76
79958256@N00,4.6253037,419,79
79958256@N00,4.5452595,9,43
79958256@N00,4.811786,353,76
79958256@N00,4.930334,9,43
79958256@N00,4.8095465,353,76
79958256@N00,4.3378263,9,43
79958256@N00,5.345386,296,72
79958256@N00,4.039082,353,76
79958256@N00,4.9032063,1122,23
79958256@N00,4.6102667,353,76
79958256@N00,3.9160538,293,72
79958256@N00,5.243072,353,76
79958256@N00,4.3164463,353,76
79958256@N00,5.047312,353,76
79958256@N00,4.7699137,9,43
79958256@N00,5.373666,1122,23
79958256@N00,4.986214,9,43
79958256@N00,5.0039954,9,43
79958256@N00,4.286113,9,43
79958256@N00,4.6475334,353,76
79958256@N00,4.612932,353,76
79958256@N00,4.491054,353,76
79958256@N00,3.642901,353,76
79958256@N00,4.707987,353,76
79958256@N00,4.8955116,353,76
79958256@N00,4.7968464,353,76
79958256@N00,4.541319,9,43
79958256@N00,4.80462,1122,23
79958256@N00,4.6988363,9,43
79958256@N00,4.666994,9,43
79958256@N00,4.9032736,9,43
79958256@N00,4.6830287,9,43
79958256@N00,4.417963,419,79
79958256@N00,4.227338,293,72
79958256@N00,4.996271,293,72
79958256@N00,4.7059712,353,76
79958256@N00,5.0330935,353,76
79958256@N00,4.959687,9,43
79958256@N00,4.8165336,353,76
79958256@N00,4.388283,1122,23
79958256@N00,4.7849545,296,72
79958256@N00,4.8224654,1122,23
79958256@N00,4.785941,353,76
79958256@N00,4.857723,353,76
79958256@N00,4.7033806,9,43
79958256@N00,4.4302473,353,76
79958256@N00,4.682634,9,43
79958256@N00,4.6810913,296,72
79958256@N00,4.7516823,9,43
79958256@N00,4.808713,1122,23
79958256@N00,4.4940543,9,43
79958256@N00,5.155409,9,43
79958256@N00,4.623908,353,76
79958256@N00,4.3751984,1122,23
79958256@N00,4.711142,9,43
79958256@N00,4.6053567,9,43
79958256@N00,4.3296947,353,76
79958256@N00,4.9460316,9,43
79958256@N00,4.079434,353,76
79958256@N00,4.5485373,353,76
79958256@N00,4.842585,296,72
79958256@N00,4.0993814,353,76
