,uid,datetime,,lng,lat
3722,381,9,24,135.8103125,34.8899255
3723,381,9,49,135.804262,34.8920415
3724,381,14,51,135.807436,34.8900065
3725,381,15,12,135.804262,34.8920415
3726,381,16,42,135.8103125,34.8899255
3727,382,8,0,135.781384,35.0007055
3728,382,9,10,135.7746525,35.004084
3729,382,9,51,135.765669,35.0096815
3730,382,11,19,135.7746525,35.004084
3731,382,11,41,135.7538105,34.9894565
3732,382,12,8,135.754661,34.985201
3733,382,12,55,135.7746525,35.004084
3734,382,13,22,135.781704,35.0102175
3735,382,13,48,135.7634075,35.0223815
3736,382,14,11,135.765669,35.0096815
3737,382,15,45,135.781384,35.0007055
3738,382,16,59,135.779793,34.9968395
3739,382,17,30,135.754661,34.985201
3740,382,17,52,135.7605385,34.9912315
3741,382,18,42,135.7655235,34.993912
3742,382,19,14,135.781384,35.0007055
3743,383,8,0,135.7029955,34.979176
3744,383,9,19,135.6852865,35.000103
3745,383,10,40,135.7029955,34.979176
3746,383,11,1,135.818413,34.9917495
3747,383,11,22,135.7029955,34.979176
3748,383,11,57,135.765176,34.9962555
3749,383,12,28,135.7655235,34.993912
3750,383,13,54,135.7029955,34.979176
3751,383,14,34,135.6852865,35.000103
3752,383,15,0,135.7029955,34.979176
3753,383,16,12,135.818413,34.9917495
3754,383,16,33,135.7029955,34.979176
3755,383,17,34,135.6852865,35.000103
3756,383,18,59,135.7029955,34.979176
3757,383,19,45,135.754661,34.985201
3758,384,8,0,135.706794,35.014965
3759,384,8,28,135.6814325,35.0177845
3760,384,8,50,135.677087,35.0163655
3761,384,9,21,135.706794,35.014965
3762,385,8,0,135.749473,35.0139545
3763,385,8,49,135.76222,35.048933
3764,385,9,26,135.7549155,35.059531
3765,385,9,59,135.7605385,34.9912315
3766,385,10,37,135.765176,34.9962555
3767,385,11,46,135.7605385,34.9912315
3768,385,12,16,135.756622,34.987583
3769,385,12,46,135.754661,34.985201
3770,385,13,27,135.7549155,35.059531
3771,385,13,48,135.76222,35.048933
3772,385,14,34,135.749473,35.0139545
3773,385,15,12,135.756622,34.987583
3774,385,15,46,135.754661,34.985201
3775,385,19,56,135.7570505,35.0037495
3776,386,8,0,135.7815915,34.999941
3777,386,8,59,135.7788415,34.9997495
3778,386,9,48,135.7815915,34.999941
3779,386,11,22,135.779793,34.9968395
3780,386,12,27,135.779615,35.0256915
3781,386,12,50,135.779793,34.9968395
3782,386,13,14,135.7815915,34.999941
3783,386,18,32,135.784286,34.994452
3784,386,19,16,135.7761325,35.006611
3785,386,19,41,135.7746525,35.004084
3786,387,8,0,135.773683,34.979879
3787,387,9,30,135.781704,35.0102175
3788,387,9,58,135.773683,34.979879
3789,387,10,29,135.781704,35.0102175
3790,387,11,11,135.7538105,34.9894565
3791,387,11,32,135.754661,34.985201
3792,387,12,0,135.781704,35.0102175
3793,388,8,0,135.7788415,34.9997495
3794,388,8,49,135.779793,34.9968395
3795,388,11,53,135.7791445,35.006801
3796,388,12,17,135.779793,34.9968395
3797,388,14,50,135.7788415,34.9997495
3798,389,8,0,135.7497795,35.010972
3799,389,9,25,135.7817325,35.0154755
3800,389,10,6,135.7497795,35.010972
3801,389,10,27,135.7817325,35.0154755
3802,389,11,42,135.7800475,35.0189255
3803,389,12,33,135.7817325,35.0154755
3804,389,13,9,135.7800475,35.0189255
3805,389,15,47,135.7746525,35.004084
3806,389,16,21,135.7817325,35.0154755
3807,389,17,37,135.7679695,35.016412
3808,389,18,9,135.7800475,35.0189255
3809,390,8,0,135.7848605,35.0440275
3810,390,10,32,135.772834,35.037001
3811,390,11,53,135.7848605,35.0440275
3812,390,12,32,135.772834,35.037001
3813,390,13,17,135.7605385,34.9912315
3814,390,15,9,135.7848605,35.0440275
3815,390,16,13,135.7605385,34.9912315
3816,390,18,32,135.7848605,35.0440275
3817,390,19,56,135.7605385,34.9912315
3818,391,8,0,135.67516,35.009883
3819,391,9,18,135.677515,35.01021
3820,391,9,52,135.67516,35.009883
3821,391,10,54,135.6756455,35.0127105
3822,391,11,56,135.67516,35.009883
3823,391,14,9,135.6756455,35.0127105
3824,391,15,42,135.677515,35.01021
3825,391,16,24,135.6756455,35.0127105
3826,391,18,22,135.677515,35.01021
3827,392,8,0,135.7823785,35.0022595
3828,392,9,3,135.781384,35.0007055
3829,392,10,3,135.7823785,35.0022595
3830,392,10,44,135.781384,35.0007055
3831,392,11,11,135.779793,34.9968395
3832,392,12,45,135.784286,34.994452
3833,392,13,34,135.7823785,35.0022595
3834,392,14,1,135.7655235,34.993912
3835,392,15,46,135.781384,35.0007055
3836,392,16,8,135.7679695,35.016412
3837,392,16,43,135.765669,35.0096815
3838,392,17,31,135.7679695,35.016412
3839,392,18,55,135.781384,35.0007055
3840,392,19,32,135.7746525,35.004084
3841,392,19,56,135.784286,34.994452
3842,393,8,0,135.8217265,34.95134
3843,393,8,28,135.754661,34.985201
3844,393,9,17,135.8217265,34.95134
3845,393,10,8,135.818413,34.9917495
3846,393,10,54,135.8217265,34.95134
3847,393,11,44,135.792265,35.0104415
3848,393,12,57,135.781704,35.0102175
3849,393,13,19,135.7791445,35.006801
3850,393,13,44,135.8217265,34.95134
3851,393,14,31,135.7791445,35.006801
3852,393,15,4,135.8217265,34.95134
3853,393,16,53,135.792265,35.0104415
3854,393,17,59,135.7634075,35.0223815
3855,393,19,4,135.754661,34.985201
3856,394,8,0,135.6756455,35.0127105
3857,394,8,22,135.677087,35.0163655
3858,394,10,7,135.6756455,35.0127105
3859,394,10,38,135.677087,35.0163655
3860,394,14,38,135.6756455,35.0127105
3861,394,15,2,135.677087,35.0163655
3862,394,18,1,135.66949,35.01664
3863,394,18,38,135.677087,35.0163655
3864,394,19,31,135.6814325,35.0177845
3865,394,19,51,135.677087,35.0163655
3866,395,8,0,135.789014,35.017019
3867,395,8,50,135.7895095,35.0215975
3868,395,9,20,135.7941705,35.021666
3869,395,10,22,135.7679695,35.016412
3870,395,10,58,135.7634075,35.0223815
3871,395,11,29,135.765176,34.9962555
3872,395,13,28,135.754661,34.985201
3873,395,14,16,135.789014,35.017019
3874,395,14,47,135.7679695,35.016412
3875,395,15,52,135.765176,34.9962555
3876,395,16,29,135.7634075,35.0223815
3877,395,16,51,135.789014,35.017019
3878,395,17,20,135.787494,35.0187755
3879,395,18,0,135.7634075,35.0223815
3880,396,8,0,135.748384,35.0487085
3881,396,10,26,135.7679695,35.016412
3882,396,10,58,135.7715805,34.9919985
3883,396,13,30,135.769274,35.0006195
3884,396,14,3,135.754661,34.985201
3885,396,16,30,135.7679695,35.016412
3886,396,16,53,135.754661,34.985201
3887,396,17,28,135.7679695,35.016412
3888,396,18,13,135.7715805,34.9919985
3889,396,18,38,135.770812,34.9801695
3890,396,19,17,135.7715805,34.9919985
3891,397,8,0,135.770812,34.9801695
3892,397,8,27,135.7800615,34.96749
3893,397,8,58,135.754661,34.985201
3894,397,13,32,135.770812,34.9801695
3895,397,14,48,135.7718915,34.97757
3896,397,16,1,135.7800615,34.96749
3897,397,16,24,135.7718915,34.97757
3898,397,16,45,135.770812,34.9801695
3899,398,8,0,135.765363,35.0129715
3900,398,8,25,135.7817325,35.0154755
3901,398,9,41,135.781704,35.0102175
3902,398,10,59,135.7817325,35.0154755
3903,398,11,29,135.756622,34.987583
3904,398,12,40,135.7817325,35.0154755
3905,398,13,5,135.756622,34.987583
3906,398,13,31,135.754661,34.985201
3907,398,19,49,135.756622,34.987583
3908,399,8,0,135.67436,35.015765
3909,399,8,56,135.677087,35.0163655
3910,399,9,22,135.67436,35.015765
3911,399,13,4,135.677087,35.0163655
3912,399,13,40,135.6756455,35.0127105
3913,399,15,50,135.677087,35.0163655
3914,399,16,24,135.6756455,35.0127105
3915,399,16,53,135.677087,35.0163655
3916,399,17,15,135.67436,35.015765
3917,399,19,6,135.677087,35.0163655
3918,399,19,46,135.67436,35.015765
3919,400,8,0,135.8640815,35.071622
3920,400,8,22,135.818413,34.9917495
3921,400,13,57,135.8640815,35.071622
3922,400,14,17,135.7746525,35.004084
3923,400,16,10,135.8640815,35.071622
3924,400,17,22,135.7497795,35.010972
3925,400,18,11,135.748985,35.008217
3926,400,18,49,135.7497795,35.010972
3927,400,19,12,135.7570505,35.0037495
3928,401,8,0,135.763483,35.1059355
3929,401,8,39,135.756622,34.987583
3930,401,9,1,135.763483,35.1059355
3931,401,10,50,135.8147035,35.058741
3932,401,11,22,135.756622,34.987583
3933,401,18,12,135.763483,35.1059355
3934,401,18,32,135.8147035,35.058741
3935,401,19,41,135.838644,35.07029
3936,402,8,0,135.77365,34.9740885
3937,402,9,4,135.770812,34.9801695
3938,402,9,25,135.77365,34.9740885
3939,402,10,59,135.770812,34.9801695
3940,402,14,55,135.7790175,34.994611
3941,402,15,17,135.770812,34.9801695
3942,403,8,0,135.706794,35.014965
3943,403,10,59,135.71402,35.029143
3944,403,12,43,135.754661,34.985201
3945,403,16,17,135.706794,35.014965
3946,403,18,3,135.71402,35.029143
3947,404,8,0,135.70898,35.029
3948,404,15,39,135.71402,35.029143
3949,405,8,0,135.8134,34.88996
3950,405,10,3,135.807436,34.8900065
3951,405,10,29,135.804262,34.8920415
3952,405,10,52,135.807436,34.8900065
3953,405,12,19,135.8103125,34.8899255
3954,405,12,42,135.804262,34.8920415
3955,405,14,33,135.807436,34.8900065
3956,405,18,24,135.804262,34.8920415
3957,405,18,50,135.7570505,35.0037495
3958,405,19,14,135.804262,34.8920415
3959,405,19,49,135.8103125,34.8899255
3960,406,8,0,135.7856925,35.0537035
3961,406,8,31,135.7679695,35.016412
3962,406,9,21,135.7856925,35.0537035
3963,406,11,56,135.7679695,35.016412
3964,406,12,24,135.749473,35.0139545
3965,406,12,48,135.7679695,35.016412
3966,406,14,37,135.7634075,35.0223815
3967,406,15,0,135.7679695,35.016412
3968,406,16,8,135.7856925,35.0537035
3969,406,16,29,135.7679695,35.016412
3970,406,16,55,135.7856925,35.0537035
3971,406,17,44,135.7679695,35.016412
3972,406,18,15,135.7634075,35.0223815
3973,406,18,58,135.765669,35.0096815
3974,407,8,0,135.6852865,35.000103
3975,407,9,22,135.754661,34.985201
3976,407,13,35,135.6852865,35.000103
3977,407,13,55,135.754661,34.985201
3978,407,14,20,135.756622,34.987583
3979,407,14,53,135.6852865,35.000103
3980,407,15,26,135.754661,34.985201
3981,407,16,35,135.6852865,35.000103
3982,407,18,2,135.754661,34.985201
3983,407,18,34,135.774561,35.0003805
3984,408,8,0,135.856194,35.0296245
3985,408,12,22,135.749473,35.0139545
3986,408,14,16,135.856194,35.0296245
3987,408,14,44,135.7941705,35.021666
3988,408,15,41,135.856194,35.0296245
3989,408,16,15,135.749473,35.0139545
3990,408,16,37,135.856194,35.0296245
3991,408,19,8,135.7800475,35.0189255
3992,409,8,0,135.6383565,35.022498
3993,409,8,37,135.779793,34.9968395
3994,409,16,48,135.784286,34.994452
3995,409,17,18,135.779793,34.9968395
3996,409,17,44,135.6383565,35.022498
3997,409,18,26,135.71402,35.029143
3998,409,19,18,135.718685,35.031905
3999,409,19,46,135.71402,35.029143
4000,410,8,0,135.786926,35.006519
4001,410,8,28,135.7828155,35.0130485
4002,410,8,50,135.7800475,35.0189255
4003,410,12,20,135.786926,35.006519
4004,410,16,6,135.7718915,34.97757
4005,410,17,27,135.754661,34.985201
4006,410,18,17,135.756622,34.987583
4007,410,19,8,135.7800475,35.0189255
4008,411,8,0,135.7800475,35.0189255
4009,411,8,21,135.7730015,35.0177695
4010,411,8,45,135.7746525,35.004084
4011,411,10,49,135.7605385,34.9912315
4012,411,11,25,135.7746525,35.004084
4013,411,12,19,135.7800475,35.0189255
4014,411,12,49,135.765669,35.0096815
4015,411,13,55,135.7800475,35.0189255
4016,411,18,58,135.7746525,35.004084
4017,411,19,18,135.7605385,34.9912315
4018,411,19,41,135.7800475,35.0189255
4019,412,8,0,135.797326,35.026828
4020,412,8,21,135.7941705,35.021666
4021,412,8,57,135.797326,35.026828
4022,412,9,30,135.7941705,35.021666
4023,412,9,54,135.797326,35.026828
4024,412,10,27,135.7941705,35.021666
4025,412,10,52,135.7570505,35.0037495
4026,412,11,19,135.767355,34.9883835
4027,412,12,12,135.7655235,34.993912
4028,412,12,54,135.797326,35.026828
4029,412,14,48,135.7570505,35.0037495
4030,412,16,40,135.7746525,35.004084
4031,412,17,36,135.774561,35.0003805
4032,412,17,58,135.7746525,35.004084
4033,412,18,58,135.797326,35.026828
4034,413,8,0,135.749962,34.9476175
4035,413,8,27,135.782733,35.005275
4036,413,9,36,135.7791445,35.006801
4037,413,10,19,135.779615,35.0256915
4038,413,11,23,135.7941705,35.021666
4039,413,11,57,135.7791445,35.006801
4040,413,12,33,135.782733,35.005275
4041,413,13,7,135.774561,35.0003805
4042,413,16,12,135.7941705,35.021666
4043,413,17,33,135.782733,35.005275
4044,413,18,36,135.7789385,35.003255
4045,414,8,0,135.688925,35.0158845
4046,414,9,6,135.677087,35.0163655
4047,414,9,47,135.6814325,35.0177845
4048,414,10,53,135.677087,35.0163655
4049,414,11,15,135.6814325,35.0177845
4050,414,11,44,135.677087,35.0163655
4051,414,12,24,135.6814325,35.0177845
4052,414,16,26,135.677515,35.01021
4053,414,17,12,135.6814325,35.0177845
4054,414,17,54,135.677087,35.0163655
4055,414,18,49,135.6814325,35.0177845
4056,414,19,35,135.677087,35.0163655
4057,415,8,0,135.772834,35.037001
4058,415,8,42,135.779615,35.0256915
4059,415,13,49,135.772834,35.037001
4060,415,14,51,135.779615,35.0256915
4061,415,18,45,135.749473,35.0139545
4062,415,19,6,135.772834,35.037001
4063,416,8,0,135.770812,34.9801695
4064,416,8,41,135.754661,34.985201
4065,416,9,26,135.756622,34.987583
4066,416,10,17,135.754661,34.985201
4067,416,10,43,135.7538105,34.9894565
4068,416,11,17,135.754661,34.985201
4069,416,11,56,135.756622,34.987583
4070,416,12,27,135.754661,34.985201
4071,416,14,15,135.7538105,34.9894565
4072,416,14,35,135.754661,34.985201
4073,416,15,24,135.756622,34.987583
4074,416,15,58,135.754661,34.985201
4075,416,16,46,135.756622,34.987583
4076,416,17,8,135.7655235,34.993912
4077,416,17,33,135.756622,34.987583
4078,416,17,54,135.754661,34.985201
4079,416,18,22,135.756622,34.987583
4080,416,18,45,135.754661,34.985201
4081,416,19,21,135.756622,34.987583
4082,416,19,57,135.754661,34.985201
4083,417,8,0,135.7652655,35.128634
4084,417,10,38,135.7679695,35.016412
4085,417,15,59,135.7652655,35.128634
4086,417,16,24,135.7941705,35.021666
4087,417,17,33,135.792265,35.0104415
4088,417,18,36,135.7941705,35.021666
4089,417,19,2,135.7538105,34.9894565
4090,418,8,0,135.761855,35.03259
4091,418,8,25,135.756622,34.987583
4092,418,9,11,135.761855,35.03259
4093,418,9,47,135.756622,34.987583
4094,418,10,26,135.754661,34.985201
4095,418,11,5,135.756622,34.987583
4096,418,11,55,135.761855,35.03259
4097,418,13,22,135.7570505,35.0037495
4098,418,14,4,135.761855,35.03259
4099,418,14,50,135.7634075,35.0223815
4100,419,8,0,135.812401,35.04833
4101,419,9,4,135.779793,34.9968395
4102,419,9,41,135.774561,35.0003805
4103,419,10,6,135.7746525,35.004084
4104,419,11,14,135.812401,35.04833
4105,419,12,55,135.7746525,35.004084
4106,419,14,17,135.781704,35.0102175
4107,419,14,45,135.7746525,35.004084
4108,419,15,7,135.774561,35.0003805
4109,419,15,32,135.7746525,35.004084
4110,419,16,28,135.774561,35.0003805
4111,419,19,51,135.781704,35.0102175
4112,420,8,0,135.7297495,35.0212495
4113,420,8,30,135.7679695,35.016412
4114,420,12,33,135.7297495,35.0212495
4115,420,18,2,135.7353195,35.029866
4116,420,18,24,135.7297495,35.0212495
4117,420,19,15,135.754661,34.985201
4118,420,19,39,135.7605385,34.9912315
4119,421,8,0,135.8057245,35.020761
4120,421,8,24,135.7538105,34.9894565
4121,421,11,42,135.756622,34.987583
4122,421,12,25,135.7538105,34.9894565
4123,421,13,25,135.754661,34.985201
4124,421,13,56,135.756622,34.987583
4125,421,14,42,135.8057245,35.020761
4126,421,15,5,135.787039,35.01212
4127,421,18,34,135.754661,34.985201
4128,421,19,59,135.756622,34.987583
4129,422,8,0,135.6852865,35.000103
4130,422,9,37,135.677515,35.01021
4131,422,10,9,135.679205,35.0115535
4132,422,10,30,135.67436,35.015765
4133,422,10,58,135.677087,35.0163655
4134,422,11,18,135.679205,35.0115535
4135,422,11,38,135.677087,35.0163655
4136,422,13,38,135.677515,35.01021
4137,422,17,42,135.677087,35.0163655
4138,422,18,46,135.6814325,35.0177845
4139,422,19,51,135.67436,35.015765
4140,423,8,0,135.772834,35.037001
4141,423,8,26,135.7941705,35.021666
4142,423,9,19,135.772834,35.037001
4143,423,10,49,135.779615,35.0256915
4144,423,11,9,135.796302,35.0295135
4145,423,12,4,135.781704,35.0102175
4146,423,13,43,135.796302,35.0295135
4147,423,17,41,135.772834,35.037001
4148,423,18,31,135.7746525,35.004084
4149,423,19,14,135.781704,35.0102175
4150,424,8,0,135.7948215,35.0139625
4151,424,8,42,135.781704,35.0102175
4152,424,12,35,135.792265,35.0104415
4153,424,12,58,135.787039,35.01212
4154,424,13,34,135.7948215,35.0139625
4155,424,14,22,135.779615,35.0256915
4156,424,15,56,135.7894595,35.008201
4157,424,16,22,135.7948215,35.0139625
4158,424,17,27,135.7894595,35.008201
4159,424,19,14,135.787039,35.01212
4160,424,19,47,135.765176,34.9962555
4161,425,8,0,135.7679695,35.016412
4162,425,8,47,135.7817325,35.0154755
4163,425,9,10,135.7679695,35.016412
4164,425,13,43,135.765669,35.0096815
4165,425,14,13,135.7679695,35.016412
4166,425,14,42,135.7634075,35.0223815
4167,425,16,33,135.7679695,35.016412
4168,425,17,0,135.765669,35.0096815
4169,425,17,34,135.779793,34.9968395
4170,425,18,5,135.7679695,35.016412
4171,425,18,34,135.765669,35.0096815
4172,425,19,8,135.7817325,35.0154755
4173,425,19,45,135.7679695,35.016412
4174,426,8,0,135.833783,35.12004
4175,426,8,49,135.765669,35.0096815
4176,426,10,17,135.7634075,35.0223815
4177,426,11,2,135.833783,35.12004
4178,426,11,50,135.792265,35.0104415
4179,426,12,40,135.7634075,35.0223815
4180,426,13,25,135.76222,35.048933
4181,426,13,47,135.833783,35.12004
4182,426,15,39,135.7634075,35.0223815
4183,426,16,5,135.765669,35.0096815
4184,426,16,34,135.833783,35.12004
4185,426,18,1,135.7634075,35.0223815
4186,426,19,56,135.833783,35.12004
4187,427,8,0,135.706794,35.014965
4188,427,8,26,135.708116,35.01627
4189,427,8,53,135.706794,35.014965
4190,427,17,57,135.708116,35.01627
4191,427,18,44,135.706794,35.014965
4192,427,19,5,135.708116,35.01627
4193,428,8,0,135.807436,34.8900065
4194,428,8,31,135.804262,34.8920415
4195,428,9,32,135.807436,34.8900065
4196,428,13,7,135.804262,34.8920415
4197,428,16,16,135.807436,34.8900065
4198,428,16,39,135.804262,34.8920415
4199,428,17,55,135.807436,34.8900065
4200,429,8,0,135.771951,34.976377
4201,429,8,25,135.765176,34.9962555
4202,429,9,37,135.771951,34.976377
4203,430,8,0,135.7756845,35.015613
4204,431,8,0,135.749962,34.9476175
4205,431,8,29,135.765176,34.9962555
4206,431,8,57,135.7655235,34.993912
4207,431,11,29,135.765176,34.9962555
4208,431,12,3,135.7655235,34.993912
4209,431,14,48,135.749962,34.9476175
4210,431,15,15,135.765176,34.9962555
4211,431,16,13,135.7655235,34.993912
4212,431,19,39,135.765176,34.9962555
4213,432,8,0,135.734459,34.973747
4214,433,8,0,135.8147035,35.058741
4215,433,8,28,135.749473,35.0139545
4216,433,8,59,135.8147035,35.058741
4217,433,9,19,135.7718915,34.97757
4218,433,9,49,135.756622,34.987583
4219,433,10,10,135.7718915,34.97757
4220,433,10,59,135.749473,35.0139545
4221,433,11,34,135.7497795,35.010972
4222,433,14,25,135.7570505,35.0037495
4223,433,14,49,135.7718915,34.97757
4224,433,15,42,135.770812,34.9801695
4225,433,16,8,135.756622,34.987583
4226,433,19,48,135.754661,34.985201
4227,434,8,0,135.782951,35.0431775
4228,434,8,20,135.7679695,35.016412
4229,434,8,42,135.782951,35.0431775
4230,434,18,59,135.7679695,35.016412
4231,434,19,22,135.782951,35.0431775
4232,435,8,0,135.7950285,35.006112
4233,435,8,49,135.7948215,35.0139625
4234,435,9,13,135.7950285,35.006112
4235,435,9,50,135.7948215,35.0139625
4236,435,11,25,135.7950285,35.006112
4237,435,12,5,135.7679695,35.016412
4238,435,12,36,135.7950285,35.006112
4239,435,16,15,135.754661,34.985201
4240,435,17,17,135.756622,34.987583
4241,435,18,29,135.754661,34.985201
4242,435,18,59,135.756622,34.987583
4243,435,19,39,135.754661,34.985201
4244,436,8,0,135.7828155,35.0130485
4245,436,10,53,135.7538105,34.9894565
4246,436,11,58,135.756622,34.987583
4247,436,12,44,135.7828155,35.0130485
4248,436,13,7,135.7817325,35.0154755
4249,436,13,42,135.7828155,35.0130485
4250,436,14,4,135.7817325,35.0154755
4251,436,14,36,135.767355,34.9883835
4252,436,16,0,135.7828155,35.0130485
4253,436,16,36,135.7679695,35.016412
4254,436,17,33,135.767355,34.9883835
4255,436,18,56,135.7538105,34.9894565
4256,436,19,24,135.754661,34.985201
4257,437,8,0,135.7970205,35.032162
4258,437,8,22,135.6733285,35.0237335
4259,437,11,39,135.6701645,35.020495
4260,437,12,11,135.7970205,35.032162
4261,437,13,27,135.7791445,35.006801
4262,437,14,24,135.6701645,35.020495
4263,437,15,6,135.6733285,35.0237335
4264,437,15,39,135.7791445,35.006801
4265,437,16,3,135.6701645,35.020495
4266,437,16,50,135.677087,35.0163655
4267,437,17,13,135.7970205,35.032162
4268,437,17,36,135.677087,35.0163655
4269,437,18,40,135.6733285,35.0237335
4270,437,19,5,135.7679695,35.016412
4271,437,19,30,135.7970205,35.032162
4272,438,8,0,135.756622,34.987583
4273,438,11,15,135.754661,34.985201
4274,438,11,40,135.756622,34.987583
4275,438,12,15,135.7718915,34.97757
4276,438,14,41,135.754661,34.985201
4277,438,15,2,135.756622,34.987583
4278,438,16,23,135.754661,34.985201
4279,438,16,46,135.756622,34.987583
4280,438,17,11,135.7718915,34.97757
4281,438,17,51,135.756622,34.987583
4282,438,19,19,135.7718915,34.97757
4283,438,19,47,135.756622,34.987583
4284,439,8,0,135.7823785,35.0022595
4285,439,8,21,135.7788415,34.9997495
4286,439,8,41,135.7823785,35.0022595
4287,439,9,10,135.782184,35.003341
4288,439,14,38,135.7788415,34.9997495
4289,440,8,0,135.85625,35.0114995
4290,440,8,21,135.7570505,35.0037495
4291,440,9,19,135.765176,34.9962555
4292,440,10,17,135.7538105,34.9894565
4293,440,11,4,135.85625,35.0114995
4294,440,12,20,135.765176,34.9962555
4295,440,12,44,135.7570505,35.0037495
4296,440,13,58,135.7605385,34.9912315
4297,440,14,35,135.7538105,34.9894565
4298,440,14,56,135.754661,34.985201
4299,440,15,31,135.85625,35.0114995
4300,440,16,9,135.7570505,35.0037495
4301,440,16,34,135.7538105,34.9894565
4302,440,17,9,135.765176,34.9962555
4303,440,17,34,135.7538105,34.9894565
4304,440,18,21,135.7570505,35.0037495
4305,440,19,1,135.765669,35.0096815
4306,440,19,28,135.7538105,34.9894565
4307,441,8,0,135.799019,34.9248745
4308,441,8,28,135.7679695,35.016412
4309,441,14,39,135.799019,34.9248745
4310,441,15,8,135.7634075,35.0223815
4311,441,15,36,135.799019,34.9248745
4312,441,16,26,135.7655235,34.993912
4313,441,17,3,135.765176,34.9962555
4314,441,18,4,135.7655235,34.993912
4315,441,18,32,135.799019,34.9248745
4316,441,19,2,135.804262,34.8920415
4317,441,19,25,135.7655235,34.993912
4318,442,8,0,135.742076,35.045454
4319,442,9,19,135.744895,35.04319
4320,442,11,26,135.7634075,35.0223815
4321,442,11,47,135.754661,34.985201
4322,442,12,22,135.7634075,35.0223815
4323,442,12,47,135.7800475,35.0189255
4324,442,13,26,135.781704,35.0102175
4325,442,13,51,135.7634075,35.0223815
4326,442,16,11,135.7679695,35.016412
4327,442,16,45,135.7634075,35.0223815
4328,442,17,56,135.744895,35.04319
4329,442,18,41,135.7634075,35.0223815
4330,442,19,6,135.765176,34.9962555
4331,442,19,31,135.7746525,35.004084
4332,443,8,0,135.8103125,34.8899255
4333,443,8,51,135.807436,34.8900065
4334,443,9,21,135.8103125,34.8899255
4335,443,18,19,135.804262,34.8920415
4336,443,19,27,135.807436,34.8900065
4337,443,19,48,135.804262,34.8920415
4338,444,8,0,135.796302,35.0295135
4339,444,10,18,135.7679695,35.016412
4340,444,11,0,135.765669,35.0096815
4341,444,11,34,135.7679695,35.016412
4342,444,13,9,135.796302,35.0295135
4343,444,14,45,135.756622,34.987583
4344,444,15,49,135.7679695,35.016412
4345,444,16,24,135.7746525,35.004084
4346,444,17,19,135.765669,35.0096815
4347,444,18,17,135.7679695,35.016412
4348,444,18,49,135.7655235,34.993912
4349,444,19,20,135.7679695,35.016412
4350,444,19,54,135.765669,35.0096815
4351,445,8,0,135.6852865,35.000103
4352,445,12,0,135.754661,34.985201
4353,445,12,22,135.756622,34.987583
4354,446,8,0,135.787673,34.995184
4355,446,8,24,135.7789385,35.003255
4356,446,8,46,135.7791445,35.006801
4357,446,9,8,135.754661,34.985201
4358,446,10,3,135.7791445,35.006801
4359,446,10,28,135.782184,35.003341
4360,446,12,59,135.7789385,35.003255
4361,446,14,26,135.782184,35.003341
4362,446,14,56,135.7789385,35.003255
4363,446,15,19,135.782184,35.003341
4364,446,15,59,135.7746525,35.004084
4365,446,17,39,135.7789385,35.003255
4366,446,18,12,135.7746525,35.004084
4367,447,8,0,135.744895,35.04319
4368,447,8,39,135.761855,35.03259
4369,447,9,6,135.76222,35.048933
4370,447,10,12,135.7679695,35.016412
4371,447,10,33,135.761855,35.03259
4372,447,11,13,135.7634075,35.0223815
4373,447,11,38,135.7679695,35.016412
4374,447,13,41,135.761855,35.03259
4375,447,14,5,135.76222,35.048933
4376,447,14,38,135.760971,35.044259
4377,447,14,58,135.744895,35.04319
4378,447,15,53,135.71402,35.029143
4379,447,16,51,135.779793,34.9968395
4380,447,18,22,135.7634075,35.0223815
4381,447,19,41,135.7679695,35.016412
4382,448,8,0,135.7297495,35.0212495
4383,448,8,24,135.7746525,35.004084
4384,448,8,51,135.7297495,35.0212495
4385,448,11,21,135.706794,35.014965
4386,448,11,51,135.7746525,35.004084
4387,448,13,27,135.765176,34.9962555
4388,448,13,47,135.7789385,35.003255
4389,448,14,31,135.7746525,35.004084
4390,448,15,31,135.706794,35.014965
4391,448,16,3,135.7789385,35.003255
4392,448,16,35,135.7746525,35.004084
4393,448,17,24,135.774561,35.0003805
4394,448,18,45,135.7789385,35.003255
4395,448,19,5,135.706794,35.014965
4396,448,19,29,135.7297495,35.0212495
4397,449,8,0,135.742076,35.045454
4398,449,8,20,135.754661,34.985201
4399,449,9,0,135.742076,35.045454
4400,449,9,34,135.754661,34.985201
4401,449,10,22,135.742076,35.045454
4402,449,12,52,135.744895,35.04319
4403,449,13,19,135.754661,34.985201
4404,449,14,4,135.756622,34.987583
4405,449,15,18,135.754661,34.985201
4406,449,15,40,135.7570505,35.0037495
4407,450,8,0,135.7920665,35.0378235
4408,450,8,20,135.7746525,35.004084
4409,450,16,10,135.7920665,35.0378235
4410,450,17,16,135.7828155,35.0130485
4411,450,17,46,135.7746525,35.004084
4412,450,18,16,135.7920665,35.0378235
4413,450,18,40,135.6701645,35.020495
4414,450,19,3,135.7828155,35.0130485
4415,450,19,24,135.7570505,35.0037495
4416,450,19,59,135.7497795,35.010972
4417,451,8,0,135.8332905,35.0534425
4418,451,9,23,135.772834,35.037001
4419,451,10,10,135.8332905,35.0534425
4420,451,12,22,135.7718915,34.97757
4421,451,13,27,135.756622,34.987583
4422,451,13,48,135.7718915,34.97757
